clarity,price,Fair,Good,Ideal,Premium,Very Good,D,E,F,G,H,I,J,carat,depth,table,x,y,z
5,9870,0,0,1,0,0,0,0,1,0,0,0,0,0.47872728153311406,-0.5843468344610141,-0.6521294887085057,0.7286285013595329,0.6878068001828622,0.6308312498013147
3,11966,0,0,0,1,0,0,0,0,0,0,0,1,2.561970972561128,0.8192252875436103,1.117213449608045,2.026532089935464,2.004798896998503,2.1335465624245065
2,706,0,1,0,0,0,1,0,0,0,0,0,0,-1.009303926344039,1.4508327424456904,-1.0944652232876433,-1.2227024111201426,-1.242578875971571,-1.0886218482963772
2,2250,0,0,0,0,1,0,0,1,0,0,0,0,-0.20151555635358462,0.749046681443378,-0.20979375412936802,-0.10382000717537432,-0.06089418636301594,0.00951626477441765
1,4751,0,0,0,1,0,0,1,0,0,0,0,0,0.45746969284915473,0.6086894692429187,-0.20979375412936802,0.5585583759599279,0.5434788991619699,0.6308312498013147
3,5450,0,0,0,0,1,0,0,0,0,1,0,0,0.6700455796887482,0.46833225704245424,0.23254198044976965,0.7554816790542076,0.8682166764589776,0.8764674066724127
2,11105,0,0,1,0,0,0,0,0,1,0,0,0,1.5416067157310804,-1.0054184710624023,-0.20979375412936802,1.5610770098944402,1.6078971691910493,1.4255364632078098
2,689,0,0,0,1,0,0,0,0,1,0,0,0,-0.9242735716082017,0.1876178326415303,0.6748777150289074,-1.04368122648898,-1.0802099873230666,-1.0308251055031774
3,10181,0,1,0,0,0,0,0,0,1,0,0,0,0.45746969284915473,1.310475530245231,-0.6521294887085057,0.5227541390336952,0.4622944548377182,0.6597296211979146
2,504,0,1,0,0,0,0,0,0,0,1,0,0,-0.9455311602921611,1.0999397119445342,-1.536800957866781,-1.0884365226467707,-1.0802099873230666,-0.9730283627099776
4,1002,0,0,1,0,0,0,1,0,0,0,0,0,-0.9880463376600797,0.6086894692429187,-0.20979375412936802,-1.168996055730794,-1.1974764069025414,-1.117520219692977
5,605,0,1,0,0,0,0,0,0,0,1,0,0,-1.0518191037119577,1.1701183180447665,-0.20979375412936802,-1.356968299593515,-1.3418043079234339,-1.233113705279376
3,2770,0,0,0,1,0,0,0,0,1,0,0,0,-0.13774279030170655,-1.7773831381649419,0.6748777150289074,0.17366282900292784,0.12853618372690498,-0.06272966371708173
2,4028,0,0,1,0,0,0,0,0,0,0,0,1,0.7763335231085444,-0.7247040466614736,-0.20979375412936802,0.9882092190747191,0.9403806269694229,0.8620182209741131
2,6323,0,0,0,0,1,0,0,0,0,1,0,0,0.9038790552123005,0.46833225704245424,-0.20979375412936802,0.9434539229169286,0.9854830960384523,1.0209592636554128
3,556,0,0,1,0,0,0,0,0,1,0,0,0,-1.0518191037119577,0.1876178326415303,-0.6521294887085057,-1.2943108849726077,-1.2876813450405995,-1.2620120766759757
3,702,0,0,0,1,0,0,1,0,0,0,0,0,-1.009303926344039,0.6086894692429187,0.23254198044976965,-1.2227024111201426,-1.1974764069025414,-1.1464185910895761
2,13434,0,0,1,0,0,0,1,0,0,0,0,0,1.6691522478348366,-0.5141682283607819,-0.20979375412936802,1.5879301875891147,1.6439791444462724,1.5266807630959096
3,523,0,0,1,0,0,0,0,0,0,0,1,0,-0.9242735716082017,-0.09309659175939355,-1.0944652232876433,-1.0078769895627475,-0.9719640615573975,-0.9874775484082772
4,2839,0,0,0,1,0,0,0,1,0,0,0,0,-0.18025796766962526,-0.865061258861938,0.23254198044976965,0.021494822066439427,-0.006771223480181735,-0.0916280351136816
2,10314,0,0,0,1,0,0,1,0,0,0,0,0,1.584121893098999,0.6788680753431509,0.23254198044976965,1.471566417578859,1.4184667991011284,1.5411299487942094
5,5767,0,0,1,0,0,0,0,0,0,0,1,0,0.47872728153311406,0.25779643874176256,-1.536800957866781,0.6659710867386257,0.7058477878104733,0.7175263639911144
6,3667,0,0,1,0,0,0,0,0,1,0,0,0,-0.13774279030170655,-0.30363241006009023,-0.6521294887085057,0.05729905899267204,0.08343371465787634,0.03841463617101753
2,631,0,0,0,0,1,0,0,0,1,0,0,0,-0.9880463376600797,1.029761105844307,-0.20979375412936802,-1.1510939372676772,-1.206496900716348,-1.0741726625980768
4,504,0,0,0,0,1,0,0,1,0,0,0,0,-1.073076692395917,-0.3738110161603174,0.23254198044976965,-1.3301151218988403,-1.2967018388544052,-1.3342580051674757
3,1046,0,0,1,0,0,0,0,0,0,0,1,0,-0.562894563980893,0.25779643874176256,-1.536800957866781,-0.4708134356692584,-0.4397549265428578,-0.4239593061745799
2,2537,0,0,1,0,0,0,1,0,0,0,0,0,-0.20151555635358462,0.749046681443378,-0.6521294887085057,-0.032211533322909096,-0.006771223480181735,0.0673130075676174
2,612,0,0,0,1,0,0,0,0,1,0,0,0,-1.009303926344039,-0.5141682283607819,1.5595491841871827,-1.177947114962352,-1.2155173945301534,-1.233113705279376
5,2160,0,0,1,0,0,0,0,1,0,0,0,0,-0.6266673300327711,0.1876178326415303,-1.0944652232876433,-0.5424219095217236,-0.566041839936139,-0.5251036060626798
3,1577,0,0,0,1,0,0,0,0,1,0,0,0,-0.5841521526648524,-0.5141682283607819,1.117213449608045,-0.47976449490081635,-0.5389803584947215,-0.5540019774592797
2,4460,0,0,0,1,0,0,0,0,0,0,0,1,0.8188487004764632,0.5385108631426865,-1.0944652232876433,0.9792581598431612,0.9133191455280062,1.0209592636554128
5,1050,0,0,0,1,0,0,0,0,1,0,0,0,-0.8392432168723644,-0.44398962226054967,0.23254198044976965,-0.8646600418578171,-0.8907796172331458,-0.9152316199167778
2,552,0,0,0,0,1,1,0,0,0,0,0,0,-1.0518191037119577,-0.5141682283607819,1.117213449608045,-1.2764087665094919,-1.242578875971571,-1.2909104480725757
1,14625,0,0,0,0,1,0,0,0,0,1,0,0,2.9233499801884366,-2.058097562565871,2.0018849187663204,2.4651339922818134,2.5279875381992363,2.1190973767262067
3,10161,0,0,0,1,0,1,0,0,0,0,0,0,0.8613638778443818,-0.44398962226054967,0.23254198044976965,1.006111337537835,0.994503589852258,0.9342641494656124
1,16098,0,0,0,1,0,0,0,0,0,1,0,0,2.6895165046648843,-1.2159542893630941,1.117213449608045,0.5048520205705793,0.4713149486515238,2.061300633933007
1,3125,0,1,0,0,0,1,0,0,0,0,0,0,0.30866657206143927,-2.6897050174679507,1.5595491841871827,0.6749221459701844,0.6336838373000272,0.29849997874041645
1,1877,0,0,0,1,0,0,0,0,1,0,0,0,-0.010197258197950476,-0.6545254405612463,0.23254198044976965,0.24527130285539306,0.22776161567876863,0.1106605646625169
1,460,0,0,0,0,1,0,0,0,1,0,0,0,-0.9880463376600797,-1.2159542893630941,-0.6521294887085057,-1.079485463415213,-1.0621689996954555,-1.1608677767878766
2,9697,0,0,0,1,0,0,0,0,0,1,0,0,1.4990915383631618,0.46833225704245424,0.23254198044976965,1.4357621806526264,1.4004258114735173,1.4833332060010096
3,658,0,0,0,1,0,0,1,0,0,0,0,0,-1.0518191037119577,-0.7247040466614736,0.6748777150289074,-1.2764087665094919,-1.260619863599182,-1.3198088194691755
2,4692,0,1,0,0,0,0,1,0,0,0,0,0,0.45746969284915473,1.0999397119445342,-0.20979375412936802,0.5406562574968119,0.579560874417193,0.7030771782928135
1,7340,0,0,0,1,0,0,0,0,0,1,0,0,1.5203491270471212,0.25779643874176256,0.23254198044976965,1.4447132398841844,1.3282618609630712,1.4255364632078098
5,485,0,0,0,0,1,0,1,0,0,0,0,0,-1.200622224499673,-0.44398962226054967,2.0018849187663204,-1.6165490173087012,-1.6124191223376068,-1.637690904831774
1,919,0,0,1,0,0,1,0,0,0,0,0,0,-0.7754704508204864,0.6086894692429187,-0.6521294887085057,-0.7572473310791193,-0.8005746790950885,-0.7129430201405786
5,530,0,0,0,0,1,1,0,0,0,0,0,0,-1.200622224499673,0.5385108631426865,0.23254198044976965,-1.6165490173087012,-1.6033986285238009,-1.5509957906419745
6,18682,0,0,1,0,0,0,0,1,0,0,0,0,1.329030828891487,-0.6545254405612463,-0.6521294887085057,1.3641537068001612,1.4365077867287404,1.2954937919231106
1,14659,0,0,0,1,0,0,0,0,0,1,0,0,3.6886231728109724,0.6086894692429187,1.117213449608045,2.62625305844986,2.5460285258268494,2.6826156189599035
3,807,0,0,0,1,0,0,0,1,0,0,0,0,-0.9242735716082017,0.1876178326415303,0.6748777150289074,-1.04368122648898,-1.0982509749506786,-1.045274291201477
2,9120,0,0,0,1,0,0,0,1,0,0,0,0,1.626637070466918,-0.865061258861938,0.6748777150289074,1.6237344245153473,1.5898561815634382,1.4688840203027098
2,1040,0,0,1,0,0,1,0,0,0,0,0,0,-0.7967280395044457,-0.022917985659161342,-0.6521294887085057,-0.8020026272369098,-0.8456771481641171,-0.8140873200286779
2,663,0,0,0,1,0,1,0,0,0,0,0,0,-0.9242735716082017,-0.16327519785962577,0.6748777150289074,-1.079485463415213,-1.0621689996954555,-1.0741726625980768
0,1736,0,0,0,0,1,0,0,1,0,0,0,0,-0.20151555635358462,1.029761105844307,1.5595491841871827,-0.13962424410160693,-0.22326307501151937,-0.06272966371708173
0,3544,0,0,0,1,0,0,0,0,0,1,0,0,0.7125607570566664,0.6788680753431509,0.6748777150289074,0.8091880344435561,0.7689912445071139,0.8764674066724127
4,565,0,0,0,0,1,0,0,0,1,0,0,0,-1.0518191037119577,-0.6545254405612463,1.5595491841871827,-1.2674577072779338,-1.2515993697853764,-1.305359633770876
3,3038,0,0,1,0,0,0,0,0,0,1,0,0,-0.07397002424982851,-0.233453803959858,-0.20979375412936802,0.11100541438202056,0.13755667754071055,0.09621137896421729
2,700,0,0,1,0,0,0,0,0,0,1,0,0,-0.7967280395044457,0.32797504484199475,-0.20979375412936802,-0.8467579233947005,-0.8366566543503116,-0.7996381343303783
1,1013,0,0,0,1,0,0,0,0,0,0,1,0,-0.5416369752969337,-0.3738110161603174,1.117213449608045,-0.45291131720614247,-0.47583690179808086,-0.4962052346660799
4,844,0,0,1,0,0,0,0,1,0,0,0,0,-1.0518191037119577,-0.233453803959858,-0.6521294887085057,-1.2137513518885845,-1.260619863599182,-1.2475628909776761
5,936,0,0,0,1,0,0,0,0,1,0,0,0,-1.009303926344039,-1.0755970771626298,1.117213449608045,-1.1421428780361194,-1.1794354192749303,-1.2475628909776761
1,4543,0,0,1,0,0,0,0,0,0,1,0,0,0.5212424589010327,-0.022917985659161342,-0.20979375412936802,0.7286285013595329,0.6878068001828622,0.7030771782928135
3,521,0,1,0,0,0,0,0,0,0,1,0,0,-0.9880463376600797,1.4508327424456904,-1.0944652232876433,-1.1868981741939097,-1.1613944316473184,-1.0308251055031774
2,1828,1,0,0,0,0,0,0,0,0,1,0,0,-0.18025796766962526,2.924583470550552,-0.20979375412936802,-0.16647742179628158,-0.22326307501151937,0.1395589360591168
7,1173,0,0,0,0,1,0,0,0,1,0,0,0,-0.8392432168723644,0.04726062044106589,0.23254198044976965,-0.9273174564787237,-0.8998001110469513,-0.9007824342184776
2,1071,1,0,0,0,0,0,0,0,1,0,0,0,-0.6054097413488118,2.4333332278489315,-1.0944652232876433,-0.6140303833741888,-0.6382057904465851,-0.36616256338138076
3,720,0,0,1,0,0,0,0,0,1,0,0,0,-1.009303926344039,0.1876178326415303,-0.20979375412936802,-1.177947114962352,-1.206496900716348,-1.1608677767878766
2,665,0,0,0,1,0,0,0,0,0,1,0,0,-0.9242735716082017,-0.30363241006009023,-0.20979375412936802,-0.9631216934049562,-1.0080460368126205,-1.0019267341065774
3,1694,0,0,0,0,1,0,1,0,0,0,0,0,-0.5841521526648524,1.1701183180447665,-0.20979375412936802,-0.5066176725954911,-0.548000852308527,-0.39506093477798065
3,912,0,0,0,1,0,0,1,0,0,0,0,0,-0.8392432168723644,0.11743922654129811,0.6748777150289074,-0.9004642787840498,-0.8817591234193403,-0.8718840628218777
6,2030,0,0,1,0,0,0,0,0,1,0,0,0,-0.5416369752969337,0.1876178326415303,-0.20979375412936802,-0.4260581395114678,-0.4668164079842753,-0.4239593061745799
1,3153,0,1,0,0,0,0,1,0,0,0,0,0,0.2661513946935208,0.1876178326415303,2.8865563879245957,0.4242924874865561,0.39013050432727203,0.42854265002511555
1,4494,0,0,0,1,0,0,0,0,0,1,0,0,0.5850152249529108,-0.3738110161603174,1.117213449608045,0.7554816790542076,0.7238887754380853,0.6886279925945138
3,8279,0,0,1,0,0,1,0,0,0,0,0,0,0.6913031683727076,0.1876178326415303,-1.0944652232876433,0.8091880344435561,0.8411551950175601,0.8475690352758135
2,14125,0,0,0,0,1,0,0,0,0,0,0,1,2.583228561245087,-0.022917985659161342,0.6748777150289074,2.04443420839858,2.1310858103917836,2.075749819631307
1,10293,0,0,0,0,1,0,1,0,0,0,0,0,1.7329250138867147,0.6086894692429187,1.117213449608045,1.489468536041975,1.5898561815634382,1.6278250629840096
2,12265,0,0,1,0,0,0,1,0,0,0,0,0,1.4990915383631618,-0.9352398649621702,0.6748777150289074,1.480517476810417,1.5357332186806032,1.3532905347163104
5,495,0,0,1,0,0,0,0,0,0,0,1,0,-1.0518191037119577,0.32797504484199475,-0.6521294887085057,-1.3211640626672823,-1.2876813450405995,-1.2620120766759757
4,7096,0,0,0,1,0,0,1,0,0,0,0,0,0.43621210416519535,0.8894038936438425,1.117213449608045,0.5854115536546025,0.5344584053481644,0.6741788068962142
4,10640,0,0,0,1,0,0,0,0,1,0,0,0,1.5416067157310804,-2.058097562565871,1.5595491841871827,1.6237344245153473,1.5537742063082152,1.2665954205265113
4,3710,0,0,1,0,0,0,0,1,0,0,0,0,-0.18025796766962526,-0.233453803959858,-0.20979375412936802,-0.005358355628235232,0.0022492703336246334,-0.01938210662218223
6,897,0,0,0,0,1,0,0,1,0,0,0,0,-1.0305615150279983,0.04726062044106589,0.6748777150289074,-1.249555588814817,-1.242578875971571,-1.233113705279376
2,14126,0,0,0,1,0,0,0,0,0,1,0,0,2.561970972561128,-1.3563115015635585,1.117213449608045,2.0712873860932537,2.0589218598813375,1.8301136627602081
4,4460,0,1,0,0,0,0,0,0,1,0,0,0,0.22363621732560213,1.380654136345463,-0.6521294887085057,0.37953719132876557,0.30894606000302033,0.5152377642149152
6,8778,0,0,1,0,0,0,0,0,1,0,0,0,0.6275304023208295,0.25779643874176256,-1.0944652232876433,0.7644327382857655,0.8140937135761426,0.818670663879213
3,6914,0,0,1,0,0,0,0,0,1,0,0,0,0.542500047584992,-1.6370259259644824,0.6748777150289074,0.8002369752119981,0.8321347012037544,0.5874836927064145
5,610,0,0,1,0,0,0,0,0,0,1,0,0,-1.0518191037119577,0.398153650942222,-1.3598666640351267,-1.2943108849726077,-1.2696403574129878,-1.233113705279376
3,18515,1,0,0,0,0,0,0,0,1,0,0,0,2.561970972561128,4.117619774254475,0.23254198044976965,1.7221960760624873,1.6981021073291074,2.350284347899006
3,3720,0,0,0,0,1,0,0,0,0,0,1,0,0.22363621732560213,-0.3738110161603174,-0.20979375412936802,0.37953719132876557,0.42621247958249514,0.3562967215336155
1,16198,0,0,0,1,0,0,0,0,0,0,0,1,3.45478969728742,0.398153650942222,0.23254198044976965,2.599399880755186,2.5460285258268494,2.624818876166704
5,633,0,0,0,0,1,0,0,1,0,0,0,0,-1.1581070471317543,-0.09309659175939355,-0.20979375412936802,-1.5001852472984454,-1.486132208944326,-1.4931990478487747
2,655,0,1,0,0,0,0,0,0,1,0,0,0,-0.8392432168723644,1.1701183180447665,0.23254198044976965,-0.9541706341733983,-0.9178410986745633,-0.8140873200286779
6,912,0,0,1,0,0,0,0,1,0,0,0,0,-1.009303926344039,-0.233453803959858,-0.6521294887085057,-1.1868981741939097,-1.1704149254611247,-1.1897661481844763
4,1355,0,0,1,0,0,0,0,0,0,0,1,0,-0.4778642092450559,-0.09309659175939355,-0.6521294887085057,-0.3544496656590026,-0.34052949459099496,-0.35171337768308053
3,1746,0,0,0,1,0,0,1,0,0,0,0,0,-0.6266673300327711,-0.30363241006009023,0.6748777150289074,-0.5603240279848404,-0.6111443090051676,-0.6117987202524794
4,5056,0,0,0,0,1,0,0,0,0,0,0,1,0.9038790552123005,-1.9177403503654062,2.4442206533454582,1.1851325221689981,1.1658929723145668,0.8909165923707136
2,4669,0,0,0,0,1,0,0,0,0,1,0,0,0.45746969284915473,1.0999397119445342,-0.6521294887085057,0.5585583759599279,0.5976018620448041,0.7175263639911144
4,5386,0,0,1,0,0,0,0,1,0,0,0,0,0.22363621732560213,-0.09309659175939355,-0.6521294887085057,0.4242924874865561,0.45327396102391265,0.42854265002511555
1,9355,0,0,0,0,1,0,1,0,0,0,0,0,1.754182602570674,-0.6545254405612463,0.6748777150289074,1.650587602210022,1.707122601142913,1.5700283201908098
4,2557,0,0,1,0,0,0,0,0,0,0,1,0,-0.18025796766962526,0.32797504484199475,-1.536800957866781,-0.014309414859793186,0.020290257961235767,0.03841463617101753
4,2888,0,0,1,0,0,0,0,0,0,0,1,0,-0.010197258197950476,-0.022917985659161342,0.6748777150289074,0.1826138882344858,0.20972062805115668,0.19735567885231653
1,5006,0,0,1,0,0,1,0,0,0,0,0,0,0.45746969284915473,-0.30363241006009023,-1.536800957866781,0.7107263828964162,0.6697658125552503,0.6597296211979146
6,439,0,1,0,0,0,0,1,0,0,0,0,0,-1.200622224499673,-1.2861328954633262,3.3288921225037336,-1.607597958077143,-1.6033986285238009,-1.6954876476249738
3,720,0,0,0,1,0,0,0,0,1,0,0,0,-1.009303926344039,-0.6545254405612463,0.6748777150289074,-1.1510939372676772,-1.188455913088736,-1.2186645195810761
3,829,0,0,1,0,0,1,0,0,0,0,0,0,-0.9455311602921611,0.46833225704245424,-1.0944652232876433,-1.1152897003414446,-1.0892304811368732,-1.045274291201477
1,1971,0,0,0,1,0,0,0,1,0,0,0,0,-0.13774279030170655,-1.0755970771626298,0.6748777150289074,0.12890753284513726,0.08343371465787634,-0.01938210662218223
0,3060,0,0,0,0,1,0,0,0,1,0,0,0,0.4999848702170734,0.46833225704245424,-0.20979375412936802,0.6122647313492772,0.6517248249276392,0.6886279925945138
2,1015,0,0,1,0,0,1,0,0,0,0,0,0,-0.8179856281884051,0.6086894692429187,-0.20979375412936802,-0.8467579233947005,-0.8907796172331458,-0.7996381343303783
1,5921,0,0,0,1,0,0,0,0,0,0,1,0,1.116454942051894,-2.3388119869667947,1.117213449608045,1.3552026475686032,1.2831593918940425,0.963162520862213
3,3164,0,0,1,0,0,0,0,0,0,1,0,0,-0.13774279030170655,-0.233453803959858,-1.0944652232876433,0.05729905899267204,0.08343371465787634,0.03841463617101753
1,4044,0,0,0,1,0,1,0,0,0,0,0,0,0.47872728153311406,0.398153650942222,0.23254198044976965,0.6212157905808351,0.579560874417193,0.6597296211979146
3,3468,0,0,1,0,0,0,0,1,0,0,0,0,-0.20151555635358462,-0.5141682283607819,-1.0944652232876433,0.012543762834881471,0.05637223321645884,-0.01938210662218223
3,1080,0,0,0,0,1,0,0,0,0,0,0,1,-0.6054097413488118,0.9595824997440747,-0.6521294887085057,-0.5334708502901657,-0.566041839936139,-0.43840849187288017
3,4550,0,1,0,0,0,0,0,0,0,0,1,0,0.542500047584992,1.8017257729468463,-1.0944652232876433,0.6570200275070677,0.6246633434862217,0.8764674066724127
4,411,0,0,1,0,0,0,0,0,0,0,0,1,-1.0518191037119577,0.1876178326415303,-0.20979375412936802,-1.2943108849726077,-1.2876813450405995,-1.2620120766759757
5,1232,0,0,1,0,0,1,0,0,0,0,0,0,-0.8605008055563237,0.04726062044106589,-0.20979375412936802,-0.9452195749418403,-0.9178410986745633,-0.9152316199167778
3,13369,0,0,1,0,0,0,0,0,1,0,0,0,1.5628643044150399,-0.09309659175939355,-0.20979375412936802,1.4984195952735337,1.4184667991011284,1.4399856489061107
1,13134,0,0,0,0,1,0,1,0,0,0,0,0,2.2005919649338197,0.749046681443378,-0.6521294887085057,1.8206577276096263,1.8875324774190283,1.9601563340449073
2,2866,0,0,0,1,0,0,0,0,0,0,1,0,0.351181749429358,-0.30363241006009023,0.23254198044976965,0.5943626128861604,0.5164174177205524,0.5152377642149152
2,698,0,0,0,1,0,0,1,0,0,0,0,0,-1.0305615150279983,0.8894038936438425,0.6748777150289074,-1.2674577072779338,-1.3237633202958226,-1.204215333882776
6,576,0,0,0,0,1,0,1,0,0,0,0,0,-1.1581070471317543,0.8192252875436103,0.6748777150289074,-1.553891602687794,-1.540255171827161,-1.4643006764521749
2,921,0,0,0,0,1,0,1,0,0,0,0,0,-0.7754704508204864,1.1701183180447665,-0.6521294887085057,-0.8378068641631424,-0.8637181357917291,-0.727392205838879
4,3415,0,0,0,0,1,0,1,0,0,0,0,0,-0.07397002424982851,0.25779643874176256,0.23254198044976965,0.1020543551504626,0.14657717135451612,0.15400812175741704
3,4133,0,0,1,0,0,0,0,0,0,1,0,0,0.22363621732560213,0.11743922654129811,-1.0944652232876433,0.442194605949672,0.41719198576868954,0.44299183572341516
6,6535,0,0,1,0,0,0,0,0,0,1,0,0,0.43621210416519535,-0.16327519785962577,0.6748777150289074,0.5764604944230445,0.615642849672416,0.573034507008115
3,7273,0,0,0,0,1,0,0,0,1,0,0,0,0.8613638778443818,0.46833225704245424,0.6748777150289074,0.8539433306013466,0.9133191455280062,0.9487133351639134
3,982,0,0,1,0,0,1,0,0,0,0,0,0,-0.8392432168723644,-0.30363241006009023,-0.20979375412936802,-0.8736111010893751,-0.8637181357917291,-0.8863332485201779
2,5179,0,0,0,1,0,0,1,0,0,0,0,0,0.7125607570566664,-0.6545254405612463,0.23254198044976965,0.9345028636853698,0.8862576640865887,0.818670663879213
3,11508,0,1,0,0,0,0,0,0,1,0,0,0,1.4990915383631618,-2.058097562565871,2.8865563879245957,1.5252727729682076,1.5086717372391865,1.194349492035012
1,17012,0,0,0,1,0,0,0,0,1,0,0,0,2.6895165046648843,-0.022917985659161342,0.23254198044976965,2.2145043337981845,2.1852087732746184,2.1768941195194067
1,2484,0,0,0,1,0,0,0,0,1,0,0,0,0.011060330486008872,0.25779643874176256,-1.0944652232876433,0.20946706592916045,0.1555976651683225,0.2118048645506168
2,6517,0,0,1,0,0,0,1,0,0,0,0,0,0.7550759344245851,-1.0755970771626298,-0.20979375412936802,0.9613560413800445,0.9403806269694229,0.8042214781809134
3,1124,0,0,1,0,0,1,0,0,0,0,0,0,-0.9030159829242423,-0.30363241006009023,-0.6521294887085057,-0.9720727526365149,-1.017066530626427,-1.0163759198048772
4,6048,0,0,1,0,0,0,0,0,0,0,0,1,1.180227708103772,0.398153650942222,-1.536800957866781,1.292545232947696,1.20197494756979,1.2954937919231106
1,5240,0,0,1,0,0,0,0,1,0,0,0,0,0.5850152249529108,-0.16327519785962577,-1.0944652232876433,0.7465306198226488,0.8050732197623369,0.7464247353877136
2,4610,0,1,0,0,0,0,0,0,0,1,0,0,0.45746969284915473,1.380654136345463,-0.6521294887085057,0.5496073167283698,0.5434788991619699,0.7897722924826137
6,1431,0,0,1,0,0,0,1,0,0,0,0,0,-0.8179856281884051,-0.5843468344610141,-1.0944652232876433,-0.8020026272369098,-0.8366566543503116,-0.8718840628218777
5,799,0,0,1,0,0,0,1,0,0,0,0,0,-1.1155918697638356,0.5385108631426865,-0.20979375412936802,-1.4285767734459802,-1.468091221316715,-1.3920547479606755
2,2016,0,1,0,0,0,0,0,0,1,0,0,0,-0.20151555635358462,1.5911899546461548,-1.0944652232876433,-0.09486894794381637,-0.12403764305965652,0.08176219326591702
4,1067,0,0,1,0,0,1,0,0,0,0,0,0,-0.881758394240283,0.5385108631426865,-0.6521294887085057,-0.9720727526365149,-0.9539230739297864,-0.9007824342184776
